S_no_vax_0,S_no_vax_1,S_no_vax_2,S_no_vax_3,S_vax_0,S_vax_1,S_vax_2,S_vax_3,E_wild_0,E_wild_1,E_wild_2,E_wild_3,E_VOC_0,E_VOC_1,E_VOC_2,E_VOC_3,E_wild_vax_0,E_wild_vax_1,E_wild_vax_2,E_wild_vax_3,E_VOC_vax_0,E_VOC_vax_1,E_VOC_vax_2,E_VOC_vax_3,I_p_wild_0,I_p_wild_1,I_p_wild_2,I_p_wild_3,I_p_VOC_0,I_p_VOC_1,I_p_VOC_2,I_p_VOC_3,I_p_wild_vax_0,I_p_wild_vax_1,I_p_wild_vax_2,I_p_wild_vax_3,I_p_VOC_vax_0,I_p_VOC_vax_1,I_p_VOC_vax_2,I_p_VOC_vax_3,I_as_wild_0,I_as_wild_1,I_as_wild_2,I_as_wild_3,I_as_VOC_0,I_as_VOC_1,I_as_VOC_2,I_as_VOC_3,I_as_wild_vax_0,I_as_wild_vax_1,I_as_wild_vax_2,I_as_wild_vax_3,I_as_VOC_vax_0,I_as_VOC_vax_1,I_as_VOC_vax_2,I_as_VOC_vax_3,I_ps_wild_0,I_ps_wild_1,I_ps_wild_2,I_ps_wild_3,I_ps_VOC_0,I_ps_VOC_1,I_ps_VOC_2,I_ps_VOC_3,I_ps_wild_vax_0,I_ps_wild_vax_1,I_ps_wild_vax_2,I_ps_wild_vax_3,I_ps_VOC_vax_0,I_ps_VOC_vax_1,I_ps_VOC_vax_2,I_ps_VOC_vax_3,I_ms_wild_0,I_ms_wild_1,I_ms_wild_2,I_ms_wild_3,I_ms_VOC_0,I_ms_VOC_1,I_ms_VOC_2,I_ms_VOC_3,I_ms_wild_vax_0,I_ms_wild_vax_1,I_ms_wild_vax_2,I_ms_wild_vax_3,I_ms_VOC_vax_0,I_ms_VOC_vax_1,I_ms_VOC_vax_2,I_ms_VOC_vax_3,I_ss_wild_0,I_ss_wild_1,I_ss_wild_2,I_ss_wild_3,I_ss_VOC_0,I_ss_VOC_1,I_ss_VOC_2,I_ss_VOC_3,I_ss_wild_vax_0,I_ss_wild_vax_1,I_ss_wild_vax_2,I_ss_wild_vax_3,I_ss_VOC_vax_0,I_ss_VOC_vax_1,I_ss_VOC_vax_2,I_ss_VOC_vax_3,H_wild_0,H_wild_1,H_wild_2,H_wild_3,H_VOC_0,H_VOC_1,H_VOC_2,H_VOC_3,H_wild_vax_0,H_wild_vax_1,H_wild_vax_2,H_wild_vax_3,H_VOC_vax_0,H_VOC_vax_1,H_VOC_vax_2,H_VOC_vax_3,R_wild_0,R_wild_1,R_wild_2,R_wild_3,R_VOC_0,R_VOC_1,R_VOC_2,R_VOC_3,R_wild_vax_0,R_wild_vax_1,R_wild_vax_2,R_wild_vax_3,R_VOC_vax_0,R_VOC_vax_1,R_VOC_vax_2,R_VOC_vax_3
1367937.0,1256533.0,5204262,1648602,0.0,0.0,0.0,0.0,947,1800,9262,1187,874,1634,6721,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396,773,4180,449,355,742,2797,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,568,2857,313,183,419,1619,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,874,820,95,289,548,546,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110,288,0.0,0.0,2305,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,128,0.0,0.0,104,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,136,0.0,0.0,126,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214621,280456,1980026,233351,3681,5653,31026,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388577.0,1229358.0,5120332,1663852,0.0,0.0,0.0,0.0,1033,1658,9192,1185,933,1512,8805,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,919,3992,470,377,674,3079,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,542,2707,261,199,364,1630,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,919,820,112,298,658,498,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675,290,0.0,0.0,1890,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,121,0.0,0.0,114,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,140,0.0,0.0,132,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193670,306764,2064196,217963,3637,6632,29668,3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396620.0,1225378.0,5108356,1640962,0.0,0.0,0.0,0.0,1004,1899,9351,1064,1191,1505,8169,954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,822,3803,513,356,675,3037,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,580,2787,320,186,410,1859,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,857,692,85,296,638,585,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154,238,0.0,0.0,2012,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,120,0.0,0.0,118,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,120,0.0,0.0,118,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185325,309770,2078788,240956,3840,7466,26949,3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379652.0,1214774.0,5062460,1647806,0.0,0.0,0.0,0.0,1126,1845,8599,1238,922,1759,7916,889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,951,3540,479,312,759,3140,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,581,2446,330,230,383,1682,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,832,813,95,260,651,494,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835,283,0.0,0.0,1804,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,131,0.0,0.0,131,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,119,0.0,0.0,123,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203153,320622,2123368,234170,3176,6843,30406,3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385402.0,1245942.0,5133775,1635327,0.0,0.0,0.0,0.0,1185,2140,9170,934,929,1797,7189,998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,864,3767,466,361,652,2989,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,561,2794,316,189,356,1513,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,925,745,92,291,643,567,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978,303,0.0,0.0,2116,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,129,0.0,0.0,128,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,104,0.0,0.0,100,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196830,288985,2051868,247000,3468,7135,30056,3285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398318.0,1228117.0,5272434,1651015,0.0,0.0,0.0,0.0,1061,1965,9329,1169,901,1957,6647,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,957,3991,480,354,729,3500,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,589,2624,322,198,396,1805,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,945,680,105,274,712,581,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967,247,0.0,0.0,2076,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,134,0.0,0.0,146,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,169,0.0,0.0,109,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184158,306980,1910519,230903,3477,6653,32370,3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385089.0,1208478.0,5013608,1652902,0.0,0.0,0.0,0.0,987,1887,9067,1196,1002,1937,8450,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411,961,3458,459,360,753,3382,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,549,2606,376,226,441,1684,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,909,839,90,352,566,559,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881,254,0.0,0.0,1850,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,112,0.0,0.0,117,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,112,0.0,0.0,136,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197284,326369,2170463,228959,3550,7150,30628,3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390139.0,1191006.0,5063218,1642155,0.0,0.0,0.0,0.0,1007,1964,9785,907,904,1991,8480,1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,897,3555,519,332,588,3365,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,556,2774,320,239,385,2039,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,923,829,98,293,594,566,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356,260,0.0,0.0,1881,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,122,0.0,0.0,141,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,145,0.0,0.0,125,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192431,343959,2123284,239870,3422,7137,26368,3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373362.0,1252655.0,5053847,1668219,0.0,0.0,0.0,0.0,1001,1845,8811,1227,939,1719,7874,1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432,893,3651,477,364,691,2982,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,561,2853,321,185,333,1688,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,786,682,94,293,531,539,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901,256,0.0,0.0,2020,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,130,0.0,0.0,126,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,118,0.0,0.0,112,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209319,283837,2130196,213852,3350,6149,31490,3155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373133.0,1205928.0,5113406,1656854,0.0,0.0,0.0,0.0,1068,1932,9935,1097,906,1996,8069,1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,807,3822,477,393,695,3293,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,567,2596,337,191,424,1713,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,878,801,125,315,636,575,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054,265,0.0,0.0,2111,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,126,0.0,0.0,101,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,124,0.0,0.0,139,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209062,329349,2071116,225107,3709,6788,29026,3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388548.0,1207909.0,5003997,1644956,0.0,0.0,0.0,0.0,1021,2073,8455,1091,1033,1712,8055,849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,776,3940,475,369,754,2760,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,566,2896,322,233,344,1689,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,858,699,66,315,642,644,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898,290,0.0,0.0,2121,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,116,0.0,0.0,124,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,121,0.0,0.0,108,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193799,327654,2179199,237436,3408,6712,32188,3111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389946.0,1213223.0,5166963,1646711,0.0,0.0,0.0,0.0,1004,1834,9172,1152,927,1915,7998,951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,803,3903,549,281,682,2983,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,585,2369,332,222,426,1752,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,989,751,111,281,618,520,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961,257,0.0,0.0,2048,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,137,0.0,0.0,145,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,135,0.0,0.0,99,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192628,322510,2018234,235020,3508,6415,29874,3548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378883.0,1215460.0,5199646,1645392,0.0,0.0,0.0,0.0,1153,2072,9953,1129,917,1857,8657,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,856,3898,472,365,707,2852,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,668,2445,354,178,414,1773,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,939,727,104,302,620,593,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973,257,0.0,0.0,1908,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,134,0.0,0.0,131,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,156,0.0,0.0,112,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203506,320273,1984387,236676,3410,6134,29698,3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373006.0,1256912.0,5145228,1654599,0.0,0.0,0.0,0.0,1098,2053,8475,989,818,1843,7840,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,874,3826,451,348,787,3016,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,555,2991,339,208,403,1844,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,871,870,129,233,636,564,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024,272,0.0,0.0,2164,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,133,0.0,0.0,121,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,157,0.0,0.0,120,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209763,278846,2036808,227117,3408,6220,32818,3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397350.0,1220964.0,4959783,1647373,0.0,0.0,0.0,0.0,1128,2024,9316,1092,795,2035,7851,931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,817,3645,503,342,644,2962,414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,617,2626,344,213,426,1720,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,928,722,110,294,507,613,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815,301,0.0,0.0,2227,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,114,0.0,0.0,149,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,147,0.0,0.0,160,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185243,314199,2224707,234428,3428,6839,30462,3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382455.0,1228762.0,4960728,1667328,0.0,0.0,0.0,0.0,959,1943,9069,1006,902,1990,8373,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,888,3895,543,362,636,3541,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,567,2680,298,226,376,1761,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,882,897,102,249,638,512,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063,278,0.0,0.0,2061,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,115,0.0,0.0,145,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,158,0.0,0.0,133,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200195,306250,2220550,215023,3425,7068,32338,3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375773.0,1252756.0,5102849,1662647,0.0,0.0,0.0,0.0,955,2065,9196,1102,952,1780,8109,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456,825,4101,448,376,664,2916,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,634,2548,321,192,405,1633,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,920,774,77,359,637,573,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031,257,0.0,0.0,1988,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,114,0.0,0.0,127,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,152,0.0,0.0,143,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206734,282474,2083192,219341,3393,6840,28560,3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374614.0,1186070.0,5078317,1659001,0.0,0.0,0.0,0.0,1012,2161,9574,1162,912,1850,7214,978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,892,4211,470,354,693,3043,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,551,2976,331,166,412,1765,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,832,805,94,337,581,415,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3081,254,0.0,0.0,2098,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,135,0.0,0.0,156,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,104,0.0,0.0,127,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207924,349591,2105987,223103,3404,6367,29997,3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413349.0,1244339.0,4904983,1648130,0.0,0.0,0.0,0.0,1095,2177,8477,964,1051,1644,7632,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385,847,3893,476,378,675,3222,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,532,2712,337,221,389,1873,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,881,784,103,322,559,545,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167,270,0.0,0.0,2046,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,114,0.0,0.0,121,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,133,0.0,0.0,133,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168853,291080,2275791,234137,3584,6877,34367,3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408436.0,1227429.0,5073252,1674661,0.0,0.0,0.0,0.0,923,1985,9771,1074,998,1851,7981,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,878,4070,534,331,657,3064,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,617,2818,292,226,414,1800,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,828,741,115,265,589,549,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163,266,0.0,0.0,1823,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,109,0.0,0.0,143,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,142,0.0,0.0,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174392,308831,2109902,207149,3286,5921,30567,3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363682.0,1260216.0,5006042,1659839,0.0,0.0,0.0,0.0,872,1946,8133,1187,835,1832,7078,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,838,3790,455,340,691,3029,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,575,2551,316,188,365,1969,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,954,856,108,301,578,460,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104,287,0.0,0.0,2104,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,109,0.0,0.0,142,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,91,0.0,0.0,94,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218726,275686,2180316,221733,3650,6319,30091,3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387722.0,1207786.0,5142519,1643313,0.0,0.0,0.0,0.0,986,1821,9693,1135,820,1777,8133,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,852,3757,516,378,788,3022,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,574,2811,362,216,477,1808,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,930,691,95,338,581,569,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117,254,0.0,0.0,1824,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,128,0.0,0.0,161,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,131,0.0,0.0,159,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194988,328548,2044476,238493,3307,5866,26991,3655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381562.0,1282436.0,5193350,1667458,0.0,0.0,0.0,0.0,1125,1879,8346,1120,1001,1830,8168,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,944,3918,458,327,792,3329,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,620,2469,321,238,400,1709,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,868,767,102,319,590,580,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961,295,0.0,0.0,1955,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,99,0.0,0.0,161,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,149,0.0,0.0,120,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200309,253634,1988717,213795,3810,6007,33220,4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
